COMENT1                 : Grid Data created from MM5 TERRAIN file
COMENT2                 : /meteo_storage/METEO_grib2_7d/TERRAIN/TERRAIN_DOMAIN2


 ILB_IUB                :            1           81
 JLB_JUB                :            1           54
 COORD_TIP              :            4
 DATUM                  :            5
 PROJ_TYPE              :            8
 SP1                    :    30.00000    
 SP2                    :    60.00000    
 ORIGIN                 :   -10.50859        36.48774    
 GRID_ANGLE             :    0.000000    
 LATITUDE               :    40.00000    
 LONGITUDE              :   -8.500000    
 FILL_VALUE             :   -99.00000    


 <CornersXY>
   -10.50859        36.48774    
   -10.40563        36.48975    
   -10.30266        36.49168    
   -10.19968        36.49348    
   -10.09670        36.49519    
   -9.993709        36.49679    
   -9.890716        36.49828    
   -9.787718        36.49966    
   -9.684716        36.50094    
   -9.581711        36.50211    
   -9.478702        36.50318    
   -9.375689        36.50414    
   -9.272674        36.50499    
   -9.169656        36.50573    
   -9.066635        36.50637    
   -8.963614        36.50690    
   -8.860590        36.50734    
   -8.757565        36.50765    
   -8.654539        36.50787    
   -8.551513        36.50797    
   -8.448487        36.50797    
   -8.345461        36.50787    
   -8.242435        36.50765    
   -8.139410        36.50734    
   -8.036386        36.50690    
   -7.933365        36.50637    
   -7.830345        36.50573    
   -7.727327        36.50499    
   -7.624311        36.50414    
   -7.521299        36.50318    
   -7.418290        36.50211    
   -7.315284        36.50094    
   -7.212282        36.49966    
   -7.109285        36.49828    
   -7.006292        36.49679    
   -6.903304        36.49519    
   -6.800321        36.49348    
   -6.697344        36.49168    
   -6.594373        36.48975    
   -6.491408        36.48774    
   -6.388450        36.48560    
   -6.285499        36.48336    
   -6.182555        36.48103    
   -6.079619        36.47857    
   -5.976691        36.47602    
   -5.873771        36.47335    
   -5.770860        36.47059    
   -5.667958        36.46771    
   -5.565065        36.46473    
   -5.462182        36.46164    
   -5.359309        36.45845    
   -5.256446        36.45515    
   -5.153594        36.45174    
   -5.050754        36.44823    
   -4.947924        36.44461    
   -10.51118        36.57052    
   -10.40808        36.57255    
   -10.30498        36.57447    
   -10.20187        36.57628    
   -10.09875        36.57799    
   -9.995632        36.57959    
   -9.892507        36.58108    
   -9.789376        36.58247    
   -9.686242        36.58375    
   -9.583104        36.58492    
   -9.479962        36.58599    
   -9.376817        36.58695    
   -9.273669        36.58780    
   -9.170518        36.58855    
   -9.067366        36.58920    
   -8.964211        36.58973    
   -8.861054        36.59015    
   -8.757896        36.59047    
   -8.654738        36.59068    
   -8.551579        36.59079    
   -8.448421        36.59079    
   -8.345262        36.59068    
   -8.242104        36.59047    
   -8.138946        36.59015    
   -8.035789        36.58973    
   -7.932635        36.58920    
   -7.829482        36.58855    
   -7.726331        36.58780    
   -7.623183        36.58695    
   -7.520038        36.58599    
   -7.416896        36.58492    
   -7.313758        36.58375    
   -7.210623        36.58247    
   -7.107493        36.58108    
   -7.004368        36.57959    
   -6.901247        36.57799    
   -6.798132        36.57628    
   -6.695023        36.57447    
   -6.591919        36.57255    
   -6.488822        36.57052    
   -6.385731        36.56839    
   -6.282648        36.56615    
   -6.179571        36.56380    
   -6.076503        36.56134    
   -5.973442        36.55879    
   -5.870390        36.55612    
   -5.767346        36.55334    
   -5.664312        36.55047    
   -5.561287        36.54748    
   -5.458272        36.54439    
   -5.355267        36.54119    
   -5.252272        36.53789    
   -5.149288        36.53448    
   -5.046315        36.53096    
   -4.943354        36.52734    
   -10.51377        36.65332    
   -10.41054        36.65536    
   -10.30731        36.65728    
   -10.20406        36.65910    
   -10.10081        36.66080    
   -9.997561        36.66241    
   -9.894302        36.66390    
   -9.791039        36.66529    
   -9.687773        36.66658    
   -9.584501        36.66775    
   -9.481226        36.66882    
   -9.377948        36.66978    
   -9.274667        36.67064    
   -9.171383        36.67139    
   -9.068097        36.67203    
   -8.964809        36.67256    
   -8.861520        36.67299    
   -8.758229        36.67331    
   -8.654938        36.67352    
   -8.551646        36.67363    
   -8.448354        36.67363    
   -8.345062        36.67352    
   -8.241771        36.67331    
   -8.138480        36.67299    
   -8.035191        36.67256    
   -7.931903        36.67203    
   -7.828617        36.67139    
   -7.725333        36.67064    
   -7.622052        36.66978    
   -7.518774        36.66882    
   -7.415499        36.66775    
   -7.312228        36.66658    
   -7.208961        36.66529    
   -7.105697        36.66390    
   -7.002439        36.66241    
   -6.899186        36.66080    
   -6.795937        36.65910    
   -6.692695        36.65728    
   -6.589458        36.65536    
   -6.486228        36.65332    
   -6.383005        36.65119    
   -6.279788        36.64894    
   -6.176579        36.64660    
   -6.073378        36.64414    
   -5.970185        36.64157    
   -5.867000        36.63890    
   -5.763824        36.63614    
   -5.660657        36.63324    
   -5.557500        36.63026    
   -5.454352        36.62716    
   -5.351214        36.62396    
   -5.248087        36.62064    
   -5.144971        36.61723    
   -5.041866        36.61371    
   -4.938772        36.61008    
   -10.51637        36.73615    
   -10.41301        36.73818    
   -10.30964        36.74011    
   -10.20626        36.74192    
   -10.10288        36.74364    
   -9.999496        36.74524    
   -9.896103        36.74675    
   -9.792706        36.74813    
   -9.689306        36.74942    
   -9.585901        36.75060    
   -9.482493        36.75166    
   -9.379082        36.75263    
   -9.275667        36.75348    
   -9.172250        36.75423    
   -9.068830        36.75488    
   -8.965409        36.75541    
   -8.861987        36.75584    
   -8.758563        36.75617    
   -8.655138        36.75637    
   -8.551713        36.75648    
   -8.448287        36.75648    
   -8.344862        36.75637    
   -8.241437        36.75617    
   -8.138013        36.75584    
   -8.034591        36.75541    
   -7.931169        36.75488    
   -7.827750        36.75423    
   -7.724333        36.75348    
   -7.620918        36.75263    
   -7.517507        36.75166    
   -7.414098        36.75060    
   -7.310694        36.74942    
   -7.207293        36.74813    
   -7.103897        36.74675    
   -7.000505        36.74524    
   -6.897118        36.74364    
   -6.793737        36.74192    
   -6.690361        36.74011    
   -6.586991        36.73818    
   -6.483628        36.73615    
   -6.380272        36.73401    
   -6.276922        36.73177    
   -6.173580        36.72941    
   -6.070246        36.72695    
   -5.966919        36.72439    
   -5.863602        36.72171    
   -5.760293        36.71893    
   -5.656993        36.71604    
   -5.553702        36.71305    
   -5.450422        36.70994    
   -5.347151        36.70673    
   -5.243891        36.70341    
   -5.140642        36.70000    
   -5.037404        36.69647    
   -4.934178        36.69283    
   -10.51898        36.81899    
   -10.41548        36.82103    
   -10.31198        36.82295    
   -10.20847        36.82477    
   -10.10495        36.82649    
   -10.00143        36.82810    
   -9.897908        36.82961    
   -9.794378        36.83099    
   -9.690845        36.83228    
   -9.587306        36.83346    
   -9.483764        36.83453    
   -9.380219        36.83549    
   -9.276670        36.83635    
   -9.173120        36.83710    
   -9.069567        36.83774    
   -8.966012        36.83829    
   -8.862455        36.83871    
   -8.758898        36.83904    
   -8.655339        36.83925    
   -8.551780        36.83936    
   -8.448220        36.83936    
   -8.344661        36.83925    
   -8.241102        36.83904    
   -8.137545        36.83871    
   -8.033988        36.83829    
   -7.930433        36.83774    
   -7.826880        36.83710    
   -7.723330        36.83635    
   -7.619781        36.83549    
   -7.516236        36.83453    
   -7.412694        36.83346    
   -7.309156        36.83228    
   -7.205621        36.83099    
   -7.102091        36.82961    
   -6.998566        36.82810    
   -6.895046        36.82649    
   -6.791531        36.82477    
   -6.688022        36.82295    
   -6.584518        36.82103    
   -6.481021        36.81899    
   -6.377532        36.81685    
   -6.274048        36.81460    
   -6.170573        36.81224    
   -6.067105        36.80978    
   -5.963645        36.80720    
   -5.860194        36.80453    
   -5.756752        36.80174    
   -5.653319        36.79885    
   -5.549895        36.79586    
   -5.446481        36.79275    
   -5.343078        36.78953    
   -5.239685        36.78622    
   -5.136303        36.78279    
   -5.032931        36.77925    
   -4.929572        36.77562    
   -10.52159        36.90184    
   -10.41796        36.90388    
   -10.31432        36.90582    
   -10.21068        36.90765    
   -10.10703        36.90936    
   -10.00338        36.91098    
   -9.899718        36.91248    
   -9.796055        36.91387    
   -9.692387        36.91516    
   -9.588714        36.91634    
   -9.485038        36.91741    
   -9.381358        36.91838    
   -9.277677        36.91924    
   -9.173991        36.91999    
   -9.070304        36.92063    
   -8.966615        36.92117    
   -8.862925        36.92160    
   -8.759233        36.92192    
   -8.655540        36.92214    
   -8.551847        36.92225    
   -8.448153        36.92225    
   -8.344460        36.92214    
   -8.240767        36.92192    
   -8.137075        36.92160    
   -8.033385        36.92117    
   -7.929696        36.92063    
   -7.826009        36.91999    
   -7.722324        36.91924    
   -7.618641        36.91838    
   -7.514962        36.91741    
   -7.411286        36.91634    
   -7.307614        36.91516    
   -7.203946        36.91387    
   -7.100281        36.91248    
   -6.996622        36.91098    
   -6.892968        36.90936    
   -6.789319        36.90765    
   -6.685676        36.90582    
   -6.582038        36.90388    
   -6.478408        36.90184    
   -6.374784        36.89970    
   -6.271167        36.89745    
   -6.167558        36.89509    
   -6.063956        36.89262    
   -5.960363        36.89005    
   -5.856778        36.88736    
   -5.753202        36.88457    
   -5.649636        36.88168    
   -5.546078        36.87867    
   -5.442531        36.87556    
   -5.338994        36.87235    
   -5.235467        36.86902    
   -5.131952        36.86559    
   -5.028447        36.86205    
   -4.924954        36.85840    
   -10.52421        36.98473    
   -10.42045        36.98677    
   -10.31668        36.98870    
   -10.21290        36.99053    
   -10.10912        36.99224    
   -10.00533        36.99386    
   -9.901533        36.99537    
   -9.797735        36.99676    
   -9.693933        36.99805    
   -9.590125        36.99924    
   -9.486315        37.00031    
   -9.382502        37.00128    
   -9.278685        37.00214    
   -9.174866        37.00289    
   -9.071044        37.00354    
   -8.967220        37.00408    
   -8.863395        37.00451    
   -8.759569        37.00483    
   -8.655742        37.00504    
   -8.551914        37.00515    
   -8.448086        37.00515    
   -8.344258        37.00504    
   -8.240431        37.00483    
   -8.136605        37.00451    
   -8.032780        37.00408    
   -7.928957        37.00354    
   -7.825135        37.00289    
   -7.721315        37.00214    
   -7.617499        37.00128    
   -7.513685        37.00031    
   -7.409874        36.99924    
   -7.306068        36.99805    
   -7.202265        36.99676    
   -7.098467        36.99537    
   -6.994673        36.99386    
   -6.890884        36.99224    
   -6.787101        36.99053    
   -6.683324        36.98870    
   -6.579553        36.98677    
   -6.475788        36.98473    
   -6.372030        36.98258    
   -6.268279        36.98032    
   -6.164535        36.97795    
   -6.060800        36.97549    
   -5.957072        36.97291    
   -5.853354        36.97021    
   -5.749643        36.96742    
   -5.645943        36.96452    
   -5.542252        36.96152    
   -5.438570        36.95840    
   -5.334899        36.95517    
   -5.231239        36.95185    
   -5.127590        36.94841    
   -5.023951        36.94487    
   -4.920325        36.94121    
   -10.52684        37.06762    
   -10.42294        37.06966    
   -10.31903        37.07160    
   -10.21512        37.07343    
   -10.11120        37.07515    
   -10.00728        37.07677    
   -9.903353        37.07827    
   -9.799419        37.07967    
   -9.695482        37.08097    
   -9.591540        37.08215    
   -9.487596        37.08323    
   -9.383647        37.08420    
   -9.279696        37.08506    
   -9.175741        37.08581    
   -9.071785        37.08646    
   -8.967827        37.08700    
   -8.863867        37.08743    
   -8.759906        37.08775    
   -8.655944        37.08797    
   -8.551981        37.08807    
   -8.448019        37.08807    
   -8.344056        37.08797    
   -8.240094        37.08775    
   -8.136133        37.08743    
   -8.032173        37.08700    
   -7.928215        37.08646    
   -7.824258        37.08581    
   -7.720304        37.08506    
   -7.616353        37.08420    
   -7.512404        37.08323    
   -7.408459        37.08215    
   -7.304518        37.08097    
   -7.200581        37.07967    
   -7.096647        37.07827    
   -6.992719        37.07677    
   -6.888796        37.07515    
   -6.784878        37.07343    
   -6.680966        37.07160    
   -6.577060        37.06966    
   -6.473161        37.06762    
   -6.369268        37.06546    
   -6.265382        37.06321    
   -6.161505        37.06084    
   -6.057635        37.05836    
   -5.953773        37.05578    
   -5.849920        37.05309    
   -5.746075        37.05029    
   -5.642240        37.04739    
   -5.538414        37.04438    
   -5.434599        37.04125    
   -5.330794        37.03803    
   -5.226999        37.03469    
   -5.123216        37.03125    
   -5.019444        37.02770    
   -4.915683        37.02405    
   -10.52947        37.15053    
   -10.42544        37.15258    
   -10.32140        37.15452    
   -10.21735        37.15635    
   -10.11330        37.15808    
   -10.00924        37.15969    
   -9.905176        37.16121    
   -9.801108        37.16260    
   -9.697036        37.16389    
   -9.592959        37.16508    
   -9.488879        37.16616    
   -9.384796        37.16713    
   -9.280709        37.16800    
   -9.176620        37.16875    
   -9.072529        37.16940    
   -8.968435        37.16993    
   -8.864340        37.17037    
   -8.760243        37.17069    
   -8.656147        37.17091    
   -8.552049        37.17101    
   -8.447951        37.17101    
   -8.343853        37.17091    
   -8.239757        37.17069    
   -8.135660        37.17037    
   -8.031565        37.16993    
   -7.927472        37.16940    
   -7.823380        37.16875    
   -7.719291        37.16800    
   -7.615204        37.16713    
   -7.511121        37.16616    
   -7.407041        37.16508    
   -7.302964        37.16389    
   -7.198891        37.16260    
   -7.094823        37.16121    
   -6.990760        37.15969    
   -6.886702        37.15808    
   -6.782649        37.15635    
   -6.678602        37.15452    
   -6.574561        37.15258    
   -6.470527        37.15053    
   -6.366499        37.14837    
   -6.262479        37.14611    
   -6.158466        37.14374    
   -6.054461        37.14126    
   -5.950465        37.13867    
   -5.846477        37.13597    
   -5.742497        37.13317    
   -5.638528        37.13026    
   -5.534568        37.12725    
   -5.430618        37.12412    
   -5.326678        37.12090    
   -5.222749        37.11755    
   -5.118831        37.11410    
